PMID,DOI,model,endocrine,download,Pub Yr,Title,LinkPMID,Tiab
26139166,10.1007/s00204-015-1554-1,0,0,0,2015,Acute Toxicity Prediction in Multiple Species by Leveraging Mechanistic ToxCast Mitochondrial Inhibition Data and Simulation of Oral Bioavailability.,26139166,"Acute Toxicity Prediction in Multiple Species by Leveraging Mechanistic ToxCast Mitochondrial Inhibition Data and Simulation of Oral Bioavailability.   Abstract:  There is great interest in assessing the in vivo toxicity of chemicals using nonanimal alternatives. However, acute mammalian toxicity is not adequately predicted by current in silico or in vitro approaches. Mechanisms of acute toxicity are likely conserved across invertebrate, aquatic, and mammalian species, suggesting that dose-response concordance would be high and in vitro mechanistic data could predict responses in multiple species under conditions of similar bioavailability. We tested this hypothesis by comparing acute toxicity between rat, daphnia, and fish and by comparing their respective acute data to inhibition of mitochondria membrane potential (MMP) using U.S. Environmental Protection Agency ToxCast in vitro high-throughput screening data. Logarithmic scatter plots of acute toxicity data showed a clear relationship between fish, daphnia, and intravenous rat but not oral rat data. Similar plots versus MMP showed a well-delineated upper boundary for fish, daphnia, and intravenous data but were scattered without an upper boundary for rat oral data. Adjustments of acute oral rat toxicity values by simulating fractional absorption and CYP-based metabolism as well as removing compounds with hydrolyzable linkages or flagged as substrates for glucuronidation delineated an upper boundary for rat oral toxicity versus MMP. Mitochondrial inhibition at low concentrations predicted highly acutely toxic chemicals for fish and daphnia but not the rat where toxicity was often attenuated. This use of a single high-throughput screening assay to predict acute toxicity in multiple species represents a milestone and highlights the promise of such approaches but also the need for refined tools to address systemic bioavailability and the impact of limited absorption and first pass metabolism."
26141389,10.1093/toxsci/kfv141,0,1,0,2015,Cell-Based High-Throughput Screening for Aromatase Inhibitors in the Tox21 10K Library.,26141389,"Cell-Based High-Throughput Screening for Aromatase Inhibitors in the Tox21 10K Library.   Abstract:  Multiple mechanisms exist for endocrine disruption; one nonreceptor-mediated mechanism is via effects on aromatase, an enzyme critical for maintaining the normal inævivo balance of androgens and estrogens. We adapted the AroER tri-screen 96-well assay to 1536-well format to identify potential aromatase inhibitors (AIs) in the U.S. Tox21 10K compound library. In this assay, screening with compound alone identifies estrogen receptor alpha (ER_) agonists, screening in the presence of testosterone (T) identifies AIs and/or ER_ antagonists, and screening in the presence of 17_-estradiol (E2) identifies ER_ antagonists. Screening the Tox-21 library in the presence of T resulted in finding 302 potential AIs. These compounds, along with 31 known AI actives and inactives, were rescreened using all 3 assay formats. Of the 333 compounds tested, 113 (34%; 63 actives, 50 marginal actives) were considered to be potential AIs independent of cytotoxicity and ER antagonism activity. Structure-activity analysis suggested the presence of both conventional (eg, 1, 2, 4, - triazole class) and novel AI structures. Due to their novel structures, 14 of the 63 potential AI actives, including both drugs and fungicides, were selected for confirmation in the biochemical tritiated water-release aromatase assay. Ten compounds were active in the assay; the remaining 4 were only active in high-throughput screen assay, but with low efficacy. To further characterize these 10 novel AIs, we investigated their binding characteristics. The AroER tri-screen, in high-throughput format, accurately and efficiently identified chemicals in a large and diverse chemical library that selectively interact with aromatase."
26243743,10.1093/toxsci/kfv141,0,0,0,2016,Identification of genotoxic compounds using isogenic DNA repair deficient DT40 cell lines on a quantitative high throughput screening platform.,26243743,"Identification of genotoxic compounds using isogenic DNA repair deficient DT40 cell lines on a quantitative high throughput screening platform.   Abstract:  DNA repair pathways play a critical role in maintaining cellular homeostasis by repairing DNA damage induced by endogenous processes and xenobiotics, including environmental chemicals. Induction of DNA damage may lead to genomic instability, disruption of cellular homeostasis and potentially tumours. Isogenic chicken DT40 B-lymphocyte cell lines deficient in DNA repair pathways can be used to identify genotoxic compounds and aid in characterising the nature of the induced DNA damage. As part of the US Tox21 program, we previously optimised several different DT40 isogenic clones on a high-throughput screening platform and confirmed the utility of this approach for detecting genotoxicants by measuring differential cytotoxicity in wild-type and DNA repair-deficient clones following chemical exposure. In the study reported here, we screened the Tox21 10K compound library against two isogenic DNA repair-deficient DT40 cell lines (KU70 (-/-) /RAD54 (-/-) and REV3 (-/-) ) and the wild-type cell line using a cell viability assay that measures intracellular adenosine triphosphate levels. KU70 and RAD54 are genes associated with DNA double-strand break repair processes, and REV3 is associated with translesion DNA synthesis pathways. Active compounds identified in the primary screening included many well-known genotoxicants (e.g. adriamycin, melphalan) and several compounds previously untested for genotoxicity. A subset of compounds was further evaluated by assessing their ability to induce micronuclei and phosphorylated H2AX. Using this comprehensive approach, three compounds with previously undefined genotoxicity-2-oxiranemethanamine, AD-67 and tetraphenylolethane glycidyl ether-were identified as genotoxic. These results demonstrate the utility of this approach for identifying and prioritising compounds that may damage DNA."
26251325,10.1093/mutage/gev055,2,0,0,2015,Incorporating High-Throughput Exposure Predictions With Dosimetry-Adjusted In Vitro Bioactivity to Inform Chemical Toxicity Testing.,26251325,"Incorporating High-Throughput Exposure Predictions With Dosimetry-Adjusted In Vitro Bioactivity to Inform Chemical Toxicity Testing.   Abstract:  We previously integrated dosimetry and exposure with high-throughput screening (HTS) to enhance the utility of ToxCast HTS data by translating in vitro bioactivity concentrations to oral equivalent doses (OEDs) required to achieve these levels internally. These OEDs were compared against regulatory exposure estimates, providing an activity-to-exposure ratio (AER) useful for a risk-based ranking strategy. As ToxCast efforts expand (ie, Phase II) beyond food-use pesticides toward a wider chemical domain that lacks exposure and toxicity information, prediction tools become increasingly important. In this study, in vitro hepatic clearance and plasma protein binding were measured to estimate OEDs for a subset of Phase II chemicals. OEDs were compared against high-throughput (HT) exposure predictions generated using probabilistic modeling and Bayesian approaches generated by the U.S. Environmental Protection Agency (EPA) ExpoCast program. This approach incorporated chemical-specific use and national production volume data with biomonitoring data to inform the exposure predictions. This HT exposure modeling approach provided predictions for all Phase II chemicals assessed in this study whereas estimates from regulatory sources were available for only 7% of chemicals. Of the 163 chemicals assessed in this study, 3 or 13 chemicals possessed AERs &lt; 1 or &lt; 100, respectively. Diverse bioactivities across a range of assays and concentrations were also noted across the wider chemical space surveyed. The availability of HT exposure estimation and bioactivity screening tools provides an opportunity to incorporate a risk-based strategy for use in testing prioritization."
26258538,10.1093/toxsci/kfv171,0,0,0,2015,Prediction of human population responses to toxic compounds by a collaborative competition.,26258538,"Prediction of human population responses to toxic compounds by a collaborative competition.   Abstract:  The ability to computationally predict the effects of toxic compounds on humans could help address the deficiencies of current chemical safety testing. Here, we report the results from a community-based DREAM challenge to predict toxicities of environmental compounds with potential adverse health effects for human populations. We measured the cytotoxicity of 156 compounds in 884 lymphoblastoid cell lines for which genotype and transcriptional data are available as part of the Tox21 1000 Genomes Project. The challenge participants developed algorithms to predict interindividual variability of toxic response from genomic profiles and population-level cytotoxicity data from structural attributes of the compounds. 179 submitted predictions were evaluated against an experimental data set to which participants were blinded. Individual cytotoxicity predictions were better than random, with modest correlations (Pearson's r &lt; 0.28), consistent with complex trait genomic prediction. In contrast, predictions of population-level response to different compounds were higher (r &lt; 0.66). The results highlight the possibility of predicting health risks associated with unknown compounds, although risk estimation accuracy remains suboptimal."
26383846,10.1038/nbt.3299,5,0,0,2015,Mechanism Profiling of Hepatotoxicity Caused by Oxidative Stress Using the Antioxidant Response Element Reporter Gene Assay Models and Big Data.,26383846,"Mechanism Profiling of Hepatotoxicity Caused by Oxidative Stress Using the Antioxidant Response Element Reporter Gene Assay Models and Big Data.   Abstract:  BACKGROUND: Hepatotoxicity accounts for a substantial number of drugs withdrawn from the market. Traditional animal models used to detect hepatotoxicity are expensive and time consuming. Alternative in vitro methods, especially cell-based High-Throughput Screening (HTS) studies, have provided the research community with a large amount of data from toxicity assays. Among the various assays used to screen potential toxicants is the Antioxidant Response Element beta lactamase reporter gene assay (ARE-bla), which identifies chemicals that have the potential to induce oxidative stress and was used to test &gt; 10,000 compounds from the Tox21 program. OBJECTIVE: The ARE-bla computational model and HTS data from a big data source (PubChem) was used to profile environmental and pharmaceutical compounds with hepatotoxic data. METHODS: Quantitative Structure-Activity Relationship models were developed based on ARE-bla data. The models predicted the potential oxidative stress response for known liver toxicants when there was no ARE-bla data available. Liver toxicants were used as probe compounds to search PubChem Bioassay and generate a response profile, which contained thousands of bioassays (&gt; 10 million data points). By ranking the In Vitro-In Vivo Correlations (IVIVC), the most relevant bioassay(s) related to hepatotoxicity were identified. RESULTS: The liver toxicants profile contained the ARE-bla and relevant PubChem assays. Potential toxicophores for well-known toxicants were created by identifying chemical features that existed only in compounds with high IVIVC. CONCLUSIONS: Profiling the chemical IVIVCs created an opportunity to fully explore the source-to-outcome continuum of modern experimental toxicology using cheminformatics approaches and big data sources."
26398111,10.1289/ehp.1509763,4,1,0,2015,"Alternative Toxicity Testing: Analyses on Skin Sensitization, ToxCast Phases I and II, and Carcinogenicity Provide Indications on How to Model Mechanisms Linked to Adverse Outcome Pathways.",26398111,"Alternative Toxicity Testing: Analyses on Skin Sensitization, ToxCast Phases I and II, and Carcinogenicity Provide Indications on How to Model Mechanisms Linked to Adverse Outcome Pathways.   Abstract:  This article studies alternative toxicological approaches, with new (skin sensitization, ToxCast) and previous (carcinogenicity) analyses. Quantitative modeling of rate-limiting steps in skin sensitization and carcinogenicity predicts the majority of toxicants. Similarly, successful (Quantitative) Structure-Activity Relationships models exploit the quantification of only one, or few rate-limiting steps. High-throughput assays within ToxCast point to promising associations with endocrine disruption, whereas markers for pathways intermediate events have limited correlation with most endpoints. Since the pathways may be very different (often not simple linear chains of events), quantitative analysis is necessary to identify the type of mechanism and build the appropriate model."
26473631,10.1289/ehp.1409029,1,0,0,2015,Using ToxCast» Data to Reconstruct Dynamic Cell State Trajectories and Estimate Toxicological Points of Departure.,26473631,"Using ToxCast» Data to Reconstruct Dynamic Cell State Trajectories and Estimate Toxicological Points of Departure.   Abstract:  BACKGROUND: High-content imaging (HCI) allows simultaneous measurement of multiple cellular phenotypic changes and is an important tool for evaluating the biological activity of chemicals. OBJECTIVE: Our goal was to analyze dynamic cellular changes using HCI to identify the &quot;tipping point&quot; at which the cells did not show recovery towards a normal phenotypic state. METHODS: The effects of 967 chemicals were evaluated using HCI in HepG2 cells over a 72 h exposure period to concentrations ranging from 0.4 to 200 µM. The HCI endpoints included p53, c-Jun, phospho-Histone H2A.x, alpha tubulin, phospho-Histone H3, alpha tubulin, mitochondrial membrane potential, mitochondrial mass, cell cycle arrest, nuclear size and cell number. A computational model was developed to interpret HCI responses as cell-state trajectories. RESULTS: Analysis of cell-state trajectories showed 336 chemicals produced tipping points, whereas HepG2 cells were resilient to the effects of 334 chemicals up to the highest concentration (200 µM) and duration (72 h) tested. Tipping points were identified as concentration-dependent transitions in system recovery and the corresponding critical concentrations were generally between 5 and 15 times (25th and 75th percentiles, respectively) lower than the concentration that produced any significant effect on HepG2 cells. The remaining 297 chemicals require more data before they can be placed in either of the former categories. CONCLUSIONS: These findings show the utility of HCI data for reconstructing cell state trajectories, and provide insight into adaptation and resilience of in vitro cellular systems based on tipping points. Cellular tipping points could be used to define a point of departure for risk-based prioritization of environmental chemicals."
26496690,10.1289/ehp.1409645,2,0,0,2015,"Developmental Effects of the ToxCast» Phase I and II Chemicals in Caenorhabditis elegans and Corresponding Responses in Zebrafish, Rats, and Rabbits.",26496690,"Developmental Effects of the ToxCast» Phase I and II Chemicals in Caenorhabditis elegans and Corresponding Responses in Zebrafish, Rats, and Rabbits.   Abstract:  BACKGROUND: Modern toxicology is shifting from an observational to a more mechanistic science. As part of this shift, high-throughput toxicity assays are being developed using alternative, non-mammalian species to prioritize chemicals and develop prediction models of human toxicity. METHODS: The nematode Caenorhabditis elegans (C. elegans) was used to screen the EPA's ToxCast» Phase I and II libraries, containing 292 and 676 chemicals respectively, for chemicals leading to decreased larval development and growth. Chemical toxicity was evaluated using three parameters: a biologically defined effect size threshold, half-maximal activity concentration (AC50), and lowest effective concentration (LEC). RESULTS: Across both the Phase I and II libraries, 62% of the chemicals were classified as active up to 200 µM in the C. elegans assay. Chemical activities and potencies in C. elegans were compared to those from two zebrafish embryonic development toxicity studies and developmental toxicity data for rats and rabbits. Concordance of chemical activity was higher between C. elegans and one zebrafish assay across Phase I chemicals (79%) than with a second zebrafish assay (59%). Using C. elegans or zebrafish to predict rat or rabbit developmental toxicity resulted in balanced accuracies, the average value of the sensitivity and specificity for an assay, ranging from 45 - 53%, slightly lower than the concordance between rat and rabbit (58%). CONCLUSIONS: Here we present an assay that quantitatively and reliably describes the effects of chemical toxicants on C. elegans growth and development. We found significant overlap in the activity of chemicals in the ToxCast» libraries between C. elegans and zebrafish developmental screens. Incorporating C. elegans toxicological assays as part of a battery of in vitro and in vivo assays provides additional information for the development of models predicting a chemical's potential toxicity to humans."
26500288,10.1289/ehp.1409645,0,0,0,2015,Adverse Outcome Pathways for Regulatory Applications: Examination of Four Case Studies With Different Degrees of Completeness and Scientific Confidence.,26500288,"Adverse Outcome Pathways for Regulatory Applications: Examination of Four Case Studies With Different Degrees of Completeness and Scientific Confidence.   Abstract:  Adverse outcome pathways (AOPs) offer a pathway-based toxicological framework to support hazard assessment and regulatory decision-making. However, little has been discussed about the scientific confidence needed, or how complete a pathway should be, before use in a specific regulatory application. Here we review four case studies to explore the degree of scientific confidence and extent of completeness (in terms of causal events) that is required for an AOP to be useful for a specific purpose in a regulatory application: (i) Membrane disruption (Narcosis) leading to respiratory failure (low confidence), (ii) Hepatocellular proliferation leading to cancer (partial pathway, moderate confidence), (iii) Covalent binding to proteins leading to skin sensitization (high confidence), and (iv) Aromatase inhibition leading to reproductive dysfunction in fish (high confidence). Partially complete AOPs with unknown molecular initiating events, such as 'Hepatocellular proliferation leading to cancer', were found to be valuable. We demonstrate that scientific confidence in these pathways can be increased though the use of unconventional information (eg, computational identification of potential initiators). AOPs at all levels of confidence can contribute to specific uses. A significant statistical or quantitative relationship between events and/or the adverse outcome relationships is a common characteristic of AOPs, both incomplete and complete, that have specific regulatory uses. For AOPs to be useful in a regulatory context they must be at least as useful as the tools that regulators currently possess, or the techniques currently employed by regulators."
26505644,10.1021/acs.chemrestox.5b00369,0,0,0,2015,Analysis of the ToxCast Chemical-Assay Space Using the Comparative Toxicogenomics Database.,26505644,"Analysis of the ToxCast Chemical-Assay Space Using the Comparative Toxicogenomics Database.   Abstract:  Many studies have attempted to predict in vivo hazards based on the ToxCast in vitro assay results with the goal of using these predictions to prioritize compounds for conventional toxicity testing. Most of these conventional studies rely on in vivo end points observed using preclinical species (e.g., mice and rats). Although the preclinical animal studies provide valuable insights, there can often be significant disconnects between these studies and safety concerns in humans. One way to address these concerns, for an admittedly more limited set of compounds, is to explore relationships between the in vitro data from human cell lines and observations from human related studies. The Comparative Toxicogenomics Database (CTD; http://ctdbase.org ) is a rich source of data linking chemicals to human diseases/adverse events and pathways. In this study we explored the relationships between ToxCast chemicals, their ToxCast in vitro test results, and their annotations of human disease/adverse event end points as captured in the CTD database. We mined these associations to identify potentially interesting, statistically significant in vitro assay and in vivo toxicity correlations. To the best of our knowledge, this is one of the first studies analyzing the relationships between the ToxCast in vitro assays results and the CTD disease/adverse event end point annotations. The in vitro profiles identified in this analysis may prove useful for prioritizing compounds for toxicity testing, suggesting mechanisms of toxicity, and forecasting potential in vivo human drug induced injury."
26524122,10.1021/acs.chemrestox.5b00358,10,5,0,2015,Development and Validation of Decision Forest Model for Estrogen Receptor Binding Prediction of Chemicals Using Large Data Sets.,26524122,"Development and Validation of Decision Forest Model for Estrogen Receptor Binding Prediction of Chemicals Using Large Data Sets.   Abstract:  Some chemicals in the environment possess the potential to interact with the endocrine system in the human body. Multiple receptors are involved in the endocrine system; estrogen receptor _ (ER_) plays very important roles in endocrine activity and is the most studied receptor. Understanding and predicting estrogenic activity of chemicals facilitates the evaluation of their endocrine activity. Hence, we have developed a decision forest classification model to predict chemical binding to ER_ using a large training data set of 3308 chemicals obtained from the U.S. Food and Drug Administration's Estrogenic Activity Database. We tested the model using cross validations and external data sets of 1641 chemicals obtained from the U.S. Environmental Protection Agency's ToxCast project. The model showed good performance in both internal (92% accuracy) and external validations (_70-89% relative balanced accuracies), where the latter involved the validations of the model across different ER pathway-related assays in ToxCast. The important features that contribute to the prediction ability of the model were identified through informative descriptor analysis and were related to current knowledge of ER binding. Prediction confidence analysis revealed that the model had both high prediction confidence and accuracy for most predicted chemicals. The results demonstrated that the model constructed based on the large training data set is more accurate and robust for predicting ER binding of chemicals than the published models that have been developed using much smaller data sets. The model could be useful for the evaluation of ER_-mediated endocrine activity potential of environmental chemicals."
26551288,,0,0,0,2015,2014 Lush Science Prize.,26551288,"2014 Lush Science Prize.   Abstract:  The Lush Prize supports animal-free testing by rewarding the most effective projects and individuals who have been working toward the goal of replacing animals in product or ingredient safety testing. A Background Paper is prepared each year, prior to the judging process, to provide the panel with a brief overview of current developments in the field of Replacement alternatives, particularly those relevant to the concept of toxicity pathways. This Background Paper includes information on recent work by the relevant scientific institutions and projects in this area, including AXLR8, OECD, CAAT, The Hamner Institutes, the Human Toxome Project, EURL ECVAM, ICCVAM, the US Tox21 Programme, the ToxCast programme, and the Human Toxicology Project Consortium. Recent developments in toxicity pathway research are also assessed by reviewing the relevant literature, with a view to presenting the two papers receiving the highest score to the judges for consideration."
26588597,10.1016/j.chemosphere.2015.10.114,0,0,0,2016,Classification and toxicity mechanisms of novel flame retardants (NFRs) based on whole genome expression profiling.,26588597,"Classification and toxicity mechanisms of novel flame retardants (NFRs) based on whole genome expression profiling.   Abstract:  Recently some novel alternative flame retardants (NFRs), which have been widely applied to meet demands for mandated flame retardation of products, have been detected in various matrices of the environment. However, knowledge on toxic effects and associated molecular mechanisms of these chemicals was limited. Here, toxic mechanisms of action of six NFRs, bis (2-ethylhexyl) phosphate (BEHP), chlorendic acid (Het acid), 2,2-bis (bromomethyl)-1,3-propanediol (BMP), tris (2-butoxyethyl) phosphate (TBEP), triethyl phosphate (TEP), tributyl phosphate (TBP) were investigated by use of a library containing _1820 modified green fluorescent protein (GFP) expressing promoter reporter vectors constructed from Escherichia coli K12(E.coli). BEHP, Het acid, BMP, TBEP, TEP, TBP inhibited growth of E.æcoli with 4æh 10%-inhibition concentrations of 53.0-3102.3æ_M. A total of 119, 44, 26, 131, 62, 103 genes out of 336 genes selected during preliminary screening were significantly altered with fold-changes greater than 1.5 by BEHP, Het acid, BMP, TBEP, TEP and TBP, respectively. GO analyses of responsive genes suggested that RNA and primary metabolism process were involved in molecular mechanisms of toxicity. Chemical clustering based on expression of 62 multi-responsive genes showed that BEHP, TBP and TBEP were grouped together, which is consistent with similarity of their chemical structures, especially for BEHP and TBP. Clustering by molecular descriptors and molecular activity by use of the multivariate classification system ToxCast was consistent with that by profiles of multi-responsive genes. The results of this study demonstrated the utility of the E.æcoli, whole-cell assay for determining mechanisms of toxic action of chemicals."
26643261,10.1093/toxsci/kfv261,3,1,0,2016,Discovery of Transcriptional Targets Regulated by Nuclear Receptors Using a Probabilistic Graphical Model.,26643261,"Discovery of Transcriptional Targets Regulated by Nuclear Receptors Using a Probabilistic Graphical Model.   Abstract:  Nuclear receptors (NRs) are ligand-activated transcriptional regulators that play vital roles in key biological processes such as growth, differentiation, metabolism, reproduction, and morphogenesis. Disruption of NRs can result in adverse health effects such as NR-mediated endocrine disruption. A comprehensive understanding of core transcriptional targets regulated by NRs helps to elucidate their key biological processes in both toxicological and therapeutic aspects. In this study, we applied a probabilistic graphical model to identify the transcriptional targets of NRs and the biological processes they govern. The Tox21 program profiled a collection of approximate 10_000 environmental chemicals and drugs against a panel of human NRs in a quantitative high-throughput screening format for their NR disruption potential. The Japanese Toxicogenomics Project, one of the most comprehensive efforts in the field of toxicogenomics, generated large-scale gene expression profiles on the effect of 131 compounds (in its first phase of study) at various doses, and different durations, and their combinations. We applied author-topic model to these 2 toxicological datasets, which consists of 11 NRs run in either agonist and/or antagonist mode (18 assays total) and 203 inævitro human gene expression profiles connected by 52 shared drugs. As a result, a set of clusters (topics), which consists of a set of NRs and their associated target genes were determined. Various transcriptional targets of the NRs were identified by assays run in either agonist or antagonist mode. Our results were validated by functional analysis and compared with TRANSFAC data. In summary, our approach resulted in effective identification of associated/affected NRs and their target genes, providing biologically meaningful hypothesis embedded in their relationships."
26697419,10.3389/fpubh.2015.00265,0,0,0,2015,Cord Blood Cells for Developmental Toxicology and Environmental Health.,26697419,"Cord Blood Cells for Developmental Toxicology and Environmental Health.   Abstract:  The Tox21 program initiated a shift in toxicology toward in vitro testing with a focus on the biological mechanisms responsible for toxicological response. We discuss the applications of these initiatives to developmental toxicology. Specifically, we briefly review current approaches that are widely used in developmental toxicology to demonstrate the gap in relevance to human populations. An important aspect of human relevance is the wide variability of cellular responses to toxicants. We discuss how this gap can be addressed by using cells isolated from umbilical cord blood, an entirely non-invasive source of fetal/newborn cells. Extension of toxicological testing to collections of human fetal/newborn cells would be useful for better understanding the effect of toxicants on fetal development in human populations. By presenting this perspective, we aim to initiate a discussion about the use of cord blood donor-specific cells to capture the variability of cellular toxicological responses during this vulnerable stage of human development."
26757984,10.3389/fpubh.2015.00265,0,0,0,2016,On the Utility of ToxCast(TM) and ToxPi as Methods for Identifying New Obesogens.,26757984,"On the Utility of ToxCast(TM) and ToxPi as Methods for Identifying New Obesogens.   Abstract:  BACKGROUND: In ToxCast Phase I, EPA commissioned screening of 320 pesticides, herbicides, fungicides and other chemicals in a series of high throughput assays. EPA also developed a toxicological prioritization tool, ToxPi to facilitate using ToxCast assays to predict biological function. OBJECTIVE: We asked whether top-scoring PPAR_ activators identified in ToxCast Phase I were genuine PPAR_ activators and inducers of adipogenesis. Next, we identified ToxCast assays that should predict adipogenesis, developed an adipogenesis ToxPi and asked how well the ToxPi predicted adipogenic activity. METHODS: We used transient transfection to test the ability of ToxCast chemicals to modulate PPAR_ and RXR_, and differentiation assays employing 3T3-L1 preadipocytes and mouse bone marrow derived mesenchymal stem cells (mBMSCs) to evaluate the adipogenic capacity of ToxCast chemicals. RESULTS: Only 5/21 of the top scoring ToxCast PPAR_ activators were activators in our assays, 3 were PPAR_ antagonists, the remainder were inactive. The bona fide PPAR_ activators we identified induced adipogenesis in 3T3-L1 cells and mBMSCs. Only 7/17 chemicals predicted to be active by the ToxPi promoted adipogenesis, 1 inhibited adipogenesis, and 2/7 predicted negatives were also adipogenic. Of these 9 adipogenic chemicals, 3 activated PPAR_ and 1 activated RXR_. CONCLUSIONS: ToxCast PPAR_ and RXR_ assays do not correlate well with laboratory measurements of PPAR_ and RXR_ activity. The adipogenesis ToxPi performed poorly, perhaps due to the performance of ToxCast assays. We observed a modest predictive value of ToxCast for PPAR_ and RXR_ activation and adipogenesis and it is likely that many obesogenic chemicals remain to be identified."
26766213,10.1021/acs.chemrestox.5b00458,2,0,0,2016,In Vitro Developmental Toxicology Screens: A Report on the Progress of the Methodology and Future Applications.,26766213,"In Vitro Developmental Toxicology Screens: A Report on the Progress of the Methodology and Future Applications.   Abstract:  There has been increasing focus on generation and assessment of in vitro developmental toxicology models for assessing teratogenic liability of chemicals. The driver for this focus has been to find reliable in vitro assays that will reduce or replace the use of in vivo tests for assessing teratogenicity. Such efforts may be eventually applied in testing pharmaceutical agents where a developmental toxicology assay or battery of assays may be incorporated into regulatory testing to replace one of the two species currently used in teratogenic assessment. Such assays may be eventually applied in testing a broader spectrum of chemicals, supporting efforts aligned with Tox21 strategies and responding to REACH legislation. This review describes the developmental toxicology assays that are of focus in these assessments: rodent whole embryo culture, zebrafish embryo assays, and embryonic stem cell assays. Progress on assay development as well as future directions of how these assays are envisioned to be applied for broader safety testing of chemicals are discussed. Altogether, the developmental model systems described in this review provide rich biological systems that can be utilized in better understanding teratogenic mechanisms of action of chemotypes and are promising in providing proactive safety assessment related to developmental toxicity. Continual advancements in refining/optimizing these in vitro assays are anticipated to provide a robust data set to provide thoughtful assessment of how whole animal teratogenicity evaluations can be reduced/refined in the future."
26781511,10.1093/toxsci/kfw002,1,0,0,2016,High-throughput screening of chemical effects on steroidogenesis using H295R human adrenocortical carcinoma cells.,26781511,"High-throughput screening of chemical effects on steroidogenesis using H295R human adrenocortical carcinoma cells.   Abstract:  Disruption of steroidogenesis by environmental chemicals can result in altered hormone levels causing adverse reproductive and developmental effects. A high-throughput assay using H295R human adrenocortical carcinoma cells was used to evaluate the effect of 2,060 chemical samples on steroidogenesis via HPLC-MS/MS quantification of 10 steroid hormones, including progestagens, glucocorticoids, androgens, and estrogens. The study employed a three stage screening strategy. The first stage established the maximum tolerated concentration (MTC; _70% viability) per sample. The second stage quantified changes in hormone levels at the MTC while the third stage performed concentration-response (CR) on a subset of samples. At all stages, cells were pre-stimulated with 10 µM forskolin for 48 h to induce steroidogenesis followed by chemical treatment for 48 h. Of the 2,060 chemical samples evaluated, 524 samples were selected for six-point CR screening, based in part on significantly altering at least 4 hormones at the MTC. CR screening identified 232 chemical samples with concentration-dependent effects on 17_-estradiol and/or testosterone, with 411 chemical samples showing an effect on at least one hormone across the steroidogenesis pathway. Clustering of the concentration-dependent chemical-mediated steroid hormone effects grouped chemical samples into five distinct profiles generally representing putative mechanisms of action, including CYP17A1 and HSD3B inhibition. A distinct pattern was observed between imidazole and triazole fungicides suggesting potentially distinct mechanisms of action. From a chemical testing and prioritization perspective, this assay platform provides a robust model for high-throughput screening of chemicals for effects on steroidogenesis."
26811972,10.1093/toxsci/kfw002,4,0,0,2016,Modelling the Tox21 10_K chemical profiles for in vivo toxicity prediction and mechanism characterization.,26811972,"Modelling the Tox21 10_K chemical profiles for in vivo toxicity prediction and mechanism characterization.   Abstract:  Target-specific, mechanism-oriented in vitro assays post a promising alternative to traditional animal toxicology studies. Here we report the first comprehensive analysis of the Tox21 effort, a large-scale in vitro toxicity screening of chemicals. We test _10,000 chemicals in triplicates at 15 concentrations against a panel of nuclear receptor and stress response pathway assays, producing more than 50 million data points. Compound clustering by structure similarity and activity profile similarity across the assays reveals structure-activity relationships that are useful for the generation of mechanistic hypotheses. We apply structural information and activity data to build predictive models for 72 in vivo toxicity end points using a cluster-based approach. Models based on in vitro assay data perform better in predicting human toxicity end points than animal toxicity, while a combination of structural and activity data results in better models than using structure or activity data alone. Our results suggest that in vitro activity profiles can be applied as signatures of compound mechanism of toxicity and used in prioritization for more in-depth toxicological testing."
